"Denmark","","Copenhagen","1358540","87"
"Denmark","","Aarhus","194345","87"
"Denmark","","Odense","136803","87"
"Denmark","","Aalborg","113865","87"
"Denmark","","Esbjerg","70975","87"
"Denmark","","Randers","55780","87"
