"Costa Rica","San Jose","San Jose","296600","93"
"Costa Rica","Alajuela","Alajuela","158300","93"
"Costa Rica","Cartago","Cartago","109000","93"
"Costa Rica","Heredia","Heredia","67400","93"
"Costa Rica","Guanacaste","Liberia","36400","93"
"Costa Rica","Punarenas","Puntarenas","92400","93"
"Costa Rica","Limon","Limon","67800","93"
