"USA","Nebraska","Lincoln","191972","90"
"USA","Nevada","Las Vegas","258204","90"
"USA","Nevada","Reno","133850","90"
"USA","Nevada","Henderson","64948","90"
"USA","Nevada","Carson City","32022","87"
"USA","New Hampshire","Manchester","99332","90"
"USA","New Jersey","Newark","275221","90"
"USA","New Jersey","Jersey City","228517","90"
"USA","New Jersey","Paterson","140891","90"
"USA","New Jersey","Elizabeth","110002","90"
"USA","New Jersey","Trenton","92124","87"
"USA","New Mexico","Albuquerque","384915","90"
"USA","New Mexico","Santa Fe","48899","87"
"USA","New York","New York","7322564","90"
"USA","New York","Buffalo","328175","90"
"USA","New York","Rochester","230356","90"
"USA","New York","Yonkers","188082","90"
"USA","New York","Syracuse","163860","90"
"USA","New York","Albany","100031","90"
"USA","North Carolina","Charlotte","419539","90"
"USA","North Carolina","Raleigh","212092","90"
"USA","North Carolina","Greensboro","183894","90"
"USA","North Carolina","Winston Salem","150958","90"
"USA","North Carolina","Durham","138894","90"
"USA","North Carolina","Hendersonville","6862","87"
"USA","North Dakota","Bismarck","44485","87"
"USA","Ohio","Columbus","632945","90"
"USA","Ohio","Cleveland","505616","90"
"USA","Ohio","Cincinnati","364114","90"
"USA","Ohio","Toledo","332943","90"
"USA","Ohio","Akron","223019","90"
"USA","Ohio","Dayton","182005","90"
"USA","Oklahoma","Oklahoma City","444724","90"
"USA","Oklahoma","Tulsa","367302","90"
"USA","Oregon","Portland","463634","90"
"USA","Oregon","Eugene","112733","90"
"USA","Oregon","Salem","107793","90"
"USA","Pennsylvania","Philadelphia","1585577","90"
"USA","Pennsylvania","Pittsburgh","369879","90"
"USA","Pennsylvania","Erie","108718","90"
"USA","Pennsylvania","Allentown","105301","90"
"USA","Pennsylvania","Harrisburg","53264","87"
"USA","Rhode Island","Providence","160728","90"
"USA","South Carolina","Columbia","110734","90"
"USA","South Dakota","Sioux Falls","100836","90"
"USA","South Dakota","Pierre","11973","87"
"USA","South Dakota","Rapid City","46492","87"
"USA","Tennessee","Memphis","618652","90"
"USA","Tennessee","Nashville Davidson","488366","90"
"USA","Tennessee","Knoxville","169761","90"
"USA","Tennessee","Chattanooga","152393","90"
"USA","Tennessee","Nashville","455657","87"
"USA","Texas","Houston","1637859","90"
"USA","Texas","San Antonio","959295","90"
"USA","Texas","Dallas","1007618","90"
"USA","Texas","El Paso","515342","90"
"USA","Texas","Austin","472020","90"
"USA","Texas","Fort Worth","447619","90"
"USA","Texas","Arlington","261717","90"
"USA","Texas","Corpus Christi","257453","90"
"USA","Texas","Lubbock","186206","90"
"USA","Texas","Plano","127885","90"
"USA","Texas","Garland","180635","90"
"USA","Texas","Irving","155037","90"
"USA","Texas","Amarillo","157571","90"
"USA","Texas","Laredo","122899","90"
"USA","Texas","Brownsville","107027","90"
"USA","Texas","Pasadena","119604","90"
"USA","Texas","Mesquite","101484","90"
"USA","Texas","Beaumont","114323","90"
"USA","Texas","Grand Prairie","99606","90"
"USA","Texas","Abilene","106707","90"
"USA","Texas","Waco","103590","90"
"USA","Texas","McAllen","84021","90"
"USA","Texas","Wichita Falls","96259","90"
"USA","Texas","Paris","",""
"USA","Utah","Salt Lake City","159928","90"
"USA","Vermont","Montpelier","8241","87"
"USA","Virginia","Virginia Beach","393089","90"
"USA","Virginia","Norfolk","261250","90"
"USA","Virginia","Richmond","202798","90"
"USA","Virginia","Chesapeake","151982","90"
"USA","Virginia","Newport News","171439","90"
"USA","Virginia","Arlington","170897","90"
"USA","Virginia","Hampton","133811","90"
"USA","Virginia","Alexandria","111182","90"
"USA","Virginia","Portsmouth","103910","90"
"USA","Virginia","Williamsburg","9870","87"
"USA","Washington","Seattle","516259","90"
"USA","Washington","Spokane","177165","90"
"USA","Washington","Tacoma","176664","90"
"USA","Washington","Olympia","27447","87"
"USA","West Virginia","Charleston","63968","87"
"USA","Wisconsin","Milwaukee","628088","90"
"USA","Wisconsin","Madison","190766","90"
"USA","Wisconsin","Green Bay","96466","90"
"USA","Wyoming","Cheyenne","47283","87"
"USA","Distr. Columbia","Washington","606900","90"
