"Ghana","","Accra","867459","84"
"Ghana","","Kumasi","376249","84"
"Ghana","","Cape Coast","57224","84"
"Ghana","","Tamale","135952","84"
"Ghana","","Tema","131528","84"
"Ghana","","Takoradi","61484","84"
"Ghana","","Sekondi","31916","84"
