"Albania","","Tirane","192000","87"
"Albania","","Shkoder","62000","87"
"Albania","","Durres","60000","87"
"Albania","","Vlore","56000","87"
"Albania","","Elbasan","53000","87"
"Albania","","Korce","52000","87"
