"Country","Province","City","Latitude","Longitude","Population","Year",
"Denmark","","Copenhagen","55.6833","12.55","1358540","87"
"Denmark","","Aarhus","56.1","10.1","194345","87"
"Denmark","","Odense","55.3","10.2","136803","87"
"Denmark","","Aalborg","57","10","113865","87"
"Denmark","","Esbjerg","55.3","8.3","70975","87"
"Denmark","","Randers","56.3","10","55780","87"
