"Country","Province","City","Latitude","Longitude","Population","Year",
"Iceland","","Reykjavik","64.1333","21.9333","84000","87"
"Iceland","","Keflavik","64","-22.5","6600","87"
"Iceland","","Hafnarfjoerdur","64","-22","12000","87"
"Iceland","","Akureyri","65.4","18.3","13000","87"
