"Country","Province","City","Latitude","Longitude","Population","Year",
"Guatemala","","Guatemala","14.6167","-90.5167","823301","94"
"Guatemala","","Mixco","","","209791","94"
"Guatemala","","Villa Nueva","","","101295","94"
