"Ethiopia","","Addis Ababa","2316400","94"
"Ethiopia","","Dire Dawa","194587","94"
"Ethiopia","","Gonder","166593","94"
"Ethiopia","","Nazret","147088","94"
"Ethiopia","","Harer","122932","94"
"Ethiopia","","Mekele","119779","94"
"Ethiopia","","Jima","119717","94"
"Ethiopia","","Dese","117268","94"
"Ethiopia","","Bahir Dar","115531","94"
"Ethiopia","","Debre Zevit","105963","94"
