"Country","Province","City","Latitude","Longitude","Population","Year",
"Qatar","","Doha","25","51","217294","87"
"Qatar","","Rayyan","25.5","50.5","91996","87"
"Qatar","","Wakrah","25.2","50.7","23682","87"
