"Country","Province","City","Latitude","Longitude","Population","Year",
"UAE","","Abu Dhabi","24.27","54.36","363432","89"
"UAE","","Dubai","25","55","585189","89"
"UAE","","Al Ayn","","","176441","89"
"UAE","","Sharjah","","","125123","89"
